"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"81","A merger of equals between Cognizant and Infosys would be beneficial to both set of shareholders. https://t.co/eF2uuCl9Bx",FALSE,9,NA,2017-08-20 10:39:09,FALSE,NA,"899219245900251137",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kushkatakia",1,FALSE,FALSE,NA,NA
"82","Narayana Murthy's shadow to loom large over search for new Infosys CEO https://t.co/7qjbntWoBo",FALSE,0,NA,2017-08-20 10:30:46,FALSE,NA,"899217134080970752",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ZyiteGadgets",0,FALSE,FALSE,NA,NA
"83","RT @finkrishna: Clean Slate India: Cognizant + Infosys = CogniSys? : https://t.co/KkFeUHcK4z",FALSE,0,NA,2017-08-20 10:29:33,FALSE,NA,"899216827741491200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ramki830",9,TRUE,FALSE,NA,NA
"84","Infosys Limited $INFY Stock Rating Reaffirmed by Stifel Nicolaus https://t.co/LisuCKd57R",FALSE,0,NA,2017-08-20 10:24:37,FALSE,NA,"899215588261801985",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","emq_news",0,FALSE,FALSE,NA,NA
"85","RT @viveks1912: The whole blowdown of Sikka and Infy https://t.co/ywUh9qALo4 #Infosys #InfosysCEO #InfosysCrisis #VishalSikka #VishalSikkaR…",FALSE,0,NA,2017-08-20 10:08:58,FALSE,NA,"899211650837827584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deeptikuckian07",2,TRUE,FALSE,NA,NA
"86","RT @malinibhupta: One large hedge fund had a $100 mn short position in @Infosys and infy announces buyback and resignation... what the hell…",FALSE,0,NA,2017-08-20 10:05:29,FALSE,NA,"899210774186414080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adityasaxena20",13,TRUE,FALSE,NA,NA
"87","""Narayana Murthy's shadow to loom large over search for new Infosys CEO https://t.co/EtwBGjEK9p https://t.co/mkj4MPQq3A""",FALSE,0,NA,2017-08-20 10:03:41,FALSE,NA,"899210319779827712",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","rtiindiapy",0,FALSE,FALSE,NA,NA
"88","US law firms mull class action suit to recover Infosys investors' possible losses - Times of India https://t.co/QYIrD130aK #legalindustry",FALSE,0,NA,2017-08-20 10:03:24,FALSE,NA,"899210249235771392",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","650Legal",0,FALSE,FALSE,NA,NA
"89","RT @lopamudra309: #Infy  CEO Vishal Sikka resigns ...#Infosys 

and I am resigning #Twitter  <ed><U+00A0><U+00BD><ed><U+00B9><U+008B>",FALSE,0,NA,2017-08-20 10:00:42,FALSE,NA,"899209567581552640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pisces_Chori",24,TRUE,FALSE,NA,NA
"90","Narayana Murthy's shadow to loom large over search for new Infosys CEO https://t.co/0eTiLW1bFW https://t.co/ZaIpPhBX0h",FALSE,10,NA,2017-08-20 10:00:30,FALSE,NA,"899209519699443712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dna",2,FALSE,FALSE,NA,NA
"91","N R Narayana Murthy's shadow to loom large over search for Infy CEO https://t.co/bOJZAL4uWI",FALSE,0,NA,2017-08-20 09:45:20,FALSE,NA,"899205703679848448",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","vishalfast007",0,FALSE,FALSE,NA,NA
"92","US law firms mull class action suit to recover Infosys investors' possible losses
 https://t.co/d9ScmdYC3c",FALSE,0,NA,2017-08-20 09:42:45,FALSE,NA,"899205051654127616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gaarrud",0,FALSE,FALSE,NA,NA
"93","Murthy’s false charges led to Vishal Sikka’s exit, damaging company: Infosys board @EconomicTimes 
https://t.co/Zh3f6CMGMF",FALSE,0,NA,2017-08-20 09:41:58,FALSE,NA,"899204854597394432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rahuljaen",0,FALSE,FALSE,NA,NA
"94","RT @malinibhupta: One large hedge fund had a $100 mn short position in @Infosys and infy announces buyback and resignation... what the hell…",FALSE,0,NA,2017-08-20 09:34:28,FALSE,NA,"899202967399612418",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shyambsinghal",13,TRUE,FALSE,NA,NA
"95","#narayanmurthy 's shadow to loom large over search for @Infosys CEO https://t.co/mTDsY2ncHS https://t.co/l7A9ZqJxaY",FALSE,2,NA,2017-08-20 09:27:39,FALSE,NA,"899201250079539201",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ZeeBusiness",1,FALSE,FALSE,NA,NA
"96","If the #Infosys board can’t manage Murthy, the 3.44% man, there’s big trouble ahead
https://t.co/DOGtt7is16",FALSE,0,NA,2017-08-20 09:09:23,FALSE,NA,"899196655521603585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sanam_ET",0,FALSE,FALSE,NA,NA
"97","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-20 09:08:31,FALSE,NA,"899196437862338562",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","karanmehta51",125,TRUE,FALSE,NA,NA
"98","#AI Artificial Intelligence and #robotics: Will #VishalSikka’s exit affect #Infy’s tech edge?
https://t.co/RngtyBLxQw",FALSE,0,NA,2017-08-20 09:04:13,FALSE,NA,"899195354796613632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rmajumdar0223",0,FALSE,FALSE,NA,NA
"99","US law firms mull class action suit to recover Infosys investors' possible losses https://t.co/2fw8m5YfiF via @TOIBusiness",FALSE,1,NA,2017-08-20 08:58:27,FALSE,NA,"899193902430773249",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","joysenguptaTOI",0,FALSE,FALSE,NA,NA
"100","RT @beautydasi: <U+092A><U+0930><U+092E><U+0947><U+0936><U+0935><U+0930> #LordKabir <U+0915><U+0940> <U+0905><U+0938><U+0940><U+092E><U+0915><U+0943><U+092A><U+093E> <U+0905><U+092A><U+0928><U+0947> <U+092C><U+091A><U+094D><U+091A><U+094B><U+0902> <U+092A><U+0930>
#<U+091C><U+0940><U+0928><U+0947>_<U+0915><U+0940>_<U+0930><U+093E><U+0939> <U+0926><U+0940>
https://t.co/XW7qwG7sJ0
#Infosys #Gulzar Saab
#ComioLaunch #F…",FALSE,0,NA,2017-08-20 08:52:19,FALSE,NA,"899192359606300673",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mahikarang5",12,TRUE,FALSE,NA,NA
"101","I have financial interest in Infosys (2017). Remember I had financial int in Infy in 2017? that is over. People... https://t.co/b0TZGkhnsj",FALSE,1,NA,2017-08-20 08:50:30,FALSE,NA,"899191905023664128",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","pvsubramanyam",0,FALSE,FALSE,NA,NA
"102","More bad news to Infy investors. 
#Infosys
https://t.co/lBdrphWy4O",FALSE,0,NA,2017-08-20 08:46:39,FALSE,NA,"899190935711399936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SulthanKhan",0,FALSE,FALSE,NA,NA
"103","#OneIndiaOneGST <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>  Artificial Intelligence and robotics: Will exit affect Infy's tech edge?... https://t.co/AtnSobZdjV",FALSE,0,NA,2017-08-20 08:25:26,FALSE,NA,"899185595204882432",NA,"<a href=""https://www.newswallet.co/"" rel=""nofollow"">News-Wallet-App - Android</a>","Mustaqahamad",0,FALSE,FALSE,NA,NA
"104","US law firms mull class action suit to recover Infosys investors' possible losses
 https://t.co/UK9j9lYcd5",FALSE,0,NA,2017-08-20 08:14:17,FALSE,NA,"899182787399344128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arvindcTOI",0,FALSE,FALSE,NA,NA
"105","RT @abhirup1: NRN's letter throws ball back at Infy mgmt, board court and raises serious questions on #corporategovernance. #SikkaResigns…",FALSE,0,NA,2017-08-20 08:09:12,FALSE,NA,"899181507411140608",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","excellencia_ltd",1,TRUE,FALSE,NA,NA
"106","NRN's letter throws ball back at Infy mgmt, board court and raises serious questions on #corporategovernance. #SikkaResigns  
#Infosys",FALSE,0,NA,2017-08-20 08:06:10,FALSE,NA,"899180746803298304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abhirup1",1,FALSE,FALSE,NA,NA
"107","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-20 08:00:42,FALSE,NA,"899179369544900608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","myterri007",125,TRUE,FALSE,NA,NA
"108","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-20 07:56:20,FALSE,NA,"899178271232860160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chahal_IYC",125,TRUE,FALSE,NA,NA
"109","RT @Nigel__DSouza: Infy buyback 
Scenario 2: assuming 2.9cr retail shares holders sub 2 lkh holding #infosys https://t.co/we3kumdQ1B",FALSE,0,NA,2017-08-20 07:51:05,FALSE,NA,"899176951528562689",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tarangv85",11,TRUE,FALSE,NA,NA
"110","RT @Nigel__DSouza: Infy buyback 
Scenario 2: assuming 2.9cr retail shares holders sub 2 lkh holding #infosys https://t.co/we3kumdQ1B",FALSE,0,NA,2017-08-20 07:42:49,FALSE,NA,"899174867949563910",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shahvaibhav1990",11,TRUE,FALSE,NA,NA
"111","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-20 07:36:26,FALSE,NA,"899173264131411968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SachinSChahal",125,TRUE,FALSE,NA,NA
"112","US law firms look at suits against Infosys https://t.co/xxfKsQp4yQ https://t.co/nj9IPPg8lL",FALSE,0,NA,2017-08-20 07:36:12,FALSE,NA,"899173204362575872",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","krupa55654835",0,FALSE,FALSE,NA,NA
"113","What happens to Infosys next and Questions that can haunt Infy?
https://t.co/Q1wiQjXAJz",FALSE,1,NA,2017-08-20 07:35:30,FALSE,NA,"899173030018121728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","malinibhupta",0,FALSE,FALSE,NA,NA
"114","RT @GautamGhosh: Sikka's exit: The $200-million transaction that rocked infy. Services firms don't understand product valuations. https://t…",FALSE,0,NA,2017-08-20 07:33:18,FALSE,NA,"899172473547128832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rajgorrajesh4u",5,TRUE,FALSE,NA,NA
"115","US law firms mull class action suit to recover Infosys investors' possible losses
 https://t.co/MovHiJEqzW",FALSE,0,NA,2017-08-20 07:30:24,FALSE,NA,"899171743159406593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vaibhavtiwari76",0,FALSE,FALSE,NA,NA
"116","Infosys buyback has become too much first level thinking now TCS was the best. even illiterate brokers have been selling Infy buyback to ppl",FALSE,3,NA,2017-08-20 07:10:21,FALSE,NA,"899166697537421312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","contrarianEPS",0,FALSE,FALSE,NA,NA
"117","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-20 07:09:03,FALSE,NA,"899166372785254400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dikshitsdoshi",125,TRUE,FALSE,NA,NA
"118","@arvindzin @Infosys Infy will be true test of how corporate sector navigates ownership and management. This story is not abt NRN or Sikka",FALSE,1,"arvindzin",2017-08-20 07:05:29,FALSE,"899162384278863872","899165476542087168","833396556","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","malinibhupta",0,FALSE,FALSE,NA,NA
"119","@arvindzin @Infosys Vishal Sikka was no AM Naik or YC Deveshwar and Infy is not ITC or larsen toubro",FALSE,1,"arvindzin",2017-08-20 07:04:11,FALSE,"899162384278863872","899165149143199744","833396556","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","malinibhupta",0,FALSE,FALSE,NA,NA
"120","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-20 07:01:54,FALSE,NA,"899164571331477504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LangaMahesh",125,TRUE,FALSE,NA,NA
"121","RT @GautamGhosh: Sikka's exit: The $200-million transaction that rocked infy. Services firms don't understand product valuations. https://t…",FALSE,0,NA,2017-08-20 07:01:30,FALSE,NA,"899164470924107777",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ManishManke",5,TRUE,FALSE,NA,NA
"122","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-20 07:00:25,FALSE,NA,"899164200433459200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Arslan64626563",125,TRUE,FALSE,NA,NA
"123","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-20 06:57:19,FALSE,NA,"899163420339052545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NARPATSHETH",125,TRUE,FALSE,NA,NA
"124","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-20 06:57:12,FALSE,NA,"899163388252569600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeependerSHooda",125,TRUE,FALSE,NA,NA
"125","RT @timesofindia: US law firms mull class action suit to recover @Infosys investors' possible losses https://t.co/9SHRWA2vgL via @TOIBusine…",FALSE,0,NA,2017-08-20 06:54:11,FALSE,NA,"899162630094544901",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TajMinaj713",16,TRUE,FALSE,NA,NA
"126","RT @puneetm90276729: #OneIndiaOneGST <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>  Artificial Intelligence and robotics: Will exit affect Infy's tech edge?... https://t.co/P1ZSgNUxN7",FALSE,0,NA,2017-08-20 06:41:37,FALSE,NA,"899159468428206080",NA,"<a href=""https://www.botlibre.com"" rel=""nofollow"">Bot Libre!</a>","Hi_Im_Rover",1,TRUE,FALSE,NA,NA
"127","#OneIndiaOneGST <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>  Artificial Intelligence and robotics: Will exit affect Infy's tech edge?... https://t.co/P1ZSgNUxN7",FALSE,1,NA,2017-08-20 06:40:24,FALSE,NA,"899159162952847360",NA,"<a href=""https://www.newswallet.co/"" rel=""nofollow"">News-Wallet-App - Android</a>","puneetm90276729",1,FALSE,FALSE,NA,NA
"128","US law firms mull class action suit to recover Infosys investors' possible losses
 https://t.co/MuxvCABGb6 EQUITIES ALWAYS CARRY RISKS. LOL!",FALSE,0,NA,2017-08-20 06:38:37,FALSE,NA,"899158712803237888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SUNKAP000",0,FALSE,FALSE,NA,NA
"129","RT @timesofindia: US law firms mull class action suit to recover @Infosys investors' possible losses https://t.co/9SHRWA2vgL via @TOIBusine…",FALSE,0,NA,2017-08-20 06:38:19,FALSE,NA,"899158639734161409",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kus_lob",16,TRUE,FALSE,NA,NA
"130","RT @timesofindia: US law firms mull class action suit to recover @Infosys investors' possible losses https://t.co/9SHRWA2vgL via @TOIBusine…",FALSE,0,NA,2017-08-20 06:35:59,FALSE,NA,"899158050233122816",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","R111_kumar",16,TRUE,FALSE,NA,NA
"131","RT @malinibhupta: Institutions saw the crisis coming in @Infosys FIIs sold infy shares heavily in june https://t.co/yzh5t8RqEU",FALSE,0,NA,2017-08-20 06:28:31,FALSE,NA,"899156173252734976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anubhavsays",1,TRUE,FALSE,NA,NA
"132","RT @timesofindia: US law firms mull class action suit to recover @Infosys investors' possible losses https://t.co/9SHRWA2vgL via @TOIBusine…",FALSE,0,NA,2017-08-20 06:26:08,FALSE,NA,"899155573857320960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","r_ydv",16,TRUE,FALSE,NA,NA
"133","RT @timesofindia: US law firms mull class action suit to recover @Infosys investors' possible losses https://t.co/9SHRWA2vgL via @TOIBusine…",FALSE,0,NA,2017-08-20 06:24:47,FALSE,NA,"899155232491421696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TamannaInamdar",16,TRUE,FALSE,NA,NA
"134","RT @timesofindia: US law firms mull class action suit to recover @Infosys investors' possible losses https://t.co/9SHRWA2vgL via @TOIBusine…",FALSE,0,NA,2017-08-20 06:23:31,FALSE,NA,"899154912612765697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mohitsmartlove",16,TRUE,FALSE,NA,NA
"135","RT @finkrishna: Clean Slate India: Cognizant + Infosys = CogniSys? : https://t.co/KkFeUHcK4z",FALSE,0,NA,2017-08-20 06:23:25,FALSE,NA,"899154888965316609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RavishAgarwal",9,TRUE,FALSE,NA,NA
"136","RT @timesofindia: US law firms mull class action suit to recover @Infosys investors' possible losses https://t.co/9SHRWA2vgL via @TOIBusine…",FALSE,0,NA,2017-08-20 06:23:17,FALSE,NA,"899154855431856129",NA,"<a href=""http://nosudo.co"" rel=""nofollow"">QxNews-python</a>","QxNews",16,TRUE,FALSE,NA,NA
"137","RT @GautamGhosh: Sikka's exit: The $200-million transaction that rocked infy. Services firms don't understand product valuations. https://t…",FALSE,0,NA,2017-08-20 06:21:35,FALSE,NA,"899154427826786304",NA,"<a href=""http://www.tweetings.net"" rel=""nofollow"">Tweetings for Android</a>","KrPradeep",5,TRUE,FALSE,NA,NA
